id,employee_id,overtime_status,in_mode,check_in,check_out,worked_hours,overtime_hours,validated_overtime_hours,expected_hours,late_minutes,deduction_amount,display_late_minutes,is_late,missing_checkout,check_date,check_in_hour,day_of_week
11827,10,approved,manual,2025-11-05 02:21:18,2025-11-05 12:21:14,8.9989,0.9989,0.9988888888888885,8.0,21,0.00,0.35500000000000004,1,0,2025-11-05,2.35,2
11841,10,approved,manual,2025-11-06 02:14:49,2025-11-06 11:08:47,7.8994,-0.1006,-0.10055555555555595,8.0,14,0.00,0.24694444444444444,1,0,2025-11-06,2.2333333333333334,3
11853,10,approved,manual,2025-11-07 02:12:25,2025-11-07 12:30:03,9.2939,1.2939,1.2938888888888889,8.0,12,0.00,0.20694444444444443,1,0,2025-11-07,2.2,4
11869,10,approved,manual,2025-11-10 02:22:53,2025-11-10 11:21:47,7.9817,-0.0183,-0.018333333333333424,8.0,22,0.00,0.3813888888888889,1,0,2025-11-10,2.3666666666666667,0
11883,10,approved,manual,2025-11-11 02:23:52,2025-11-11 11:20:07,7.9375,-0.0625,-0.0625,8.0,23,0.00,0.3977777777777778,1,0,2025-11-11,2.3833333333333333,1
11893,10,approved,manual,2025-11-12 02:11:32,2025-11-12 11:12:52,8.0222,0.0222,0.022222222222221654,8.0,11,0.00,0.1922222222222222,1,0,2025-11-12,2.183333333333333,2
11909,10,approved,manual,2025-11-13 02:20:32,2025-11-13 11:06:51,7.7719,-0.2281,-0.22805555555555576,8.0,20,0.00,0.34222222222222226,1,0,2025-11-13,2.3333333333333335,3
11933,10,approved,manual,2025-11-17 02:25:45,2025-11-17 11:10:03,7.7383,-0.2617,-0.26166666666666716,8.0,25,0.00,0.42916666666666664,1,0,2025-11-17,2.4166666666666665,0
11948,10,approved,manual,2025-11-18 03:55:14,2025-11-18 11:20:50,6.4267,-1.5733,-1.5733333333333333,8.0,115,0.00,1.9205555555555556,1,0,2025-11-18,3.9166666666666665,1
11981,10,approved,manual,2025-11-21 02:19:58,2025-11-21 02:19:58,0.0,0.0,0,0.0,19,0.00,0.33277777777777773,1,0,2025-11-21,2.3166666666666664,4
11996,10,approved,manual,2025-11-24 02:09:29,2025-11-24 11:16:52,8.1231,0.1231,0.1230555555555547,8.000000000000002,9,0.00,0.15805555555555553,1,0,2025-11-24,2.15,0
12009,10,approved,manual,2025-11-25 02:03:16,2025-11-25 11:14:04,8.18,0.18,0.18000000000000002,8.0,3,0.00,0.05444444444444444,1,0,2025-11-25,2.05,1
12021,10,approved,manual,2025-11-26 02:04:14,2025-11-26 11:05:45,8.0253,0.0253,0.025277777777776803,8.0,4,0.00,0.07055555555555555,1,0,2025-11-26,2.066666666666667,2
12192,10,approved,manual,2025-11-27 02:14:10,2025-11-27 11:23:30,8.1556,0.1556,0.1555555555555565,7.999999999999998,14,0.00,0.2361111111111111,1,0,2025-11-27,2.2333333333333334,3
12214,10,approved,manual,2025-12-01 02:24:05,2025-12-01 11:13:44,7.8275,-0.1725,-0.17249999999999968,7.999999999999999,24,0.00,0.40138888888888885,1,0,2025-12-01,2.4,0
12224,10,approved,manual,2025-12-02 04:36:00,2025-12-02 11:30:13,5.9036,-2.0964,-2.0963888888888884,8.0,156,0.00,2.6,1,0,2025-12-02,4.6,1
12234,10,approved,manual,2025-12-03 02:13:09,2025-12-03 11:54:29,8.6889,0.6889,0.6888888888888886,8.0,13,0.00,0.21916666666666668,1,0,2025-12-03,2.216666666666667,2
12248,10,approved,manual,2025-12-04 02:19:31,2025-12-04 02:19:31,0.0,0.0,0,0.0,19,0.00,0.3252777777777778,1,0,2025-12-04,2.3166666666666664,3
12262,10,approved,manual,2025-12-08 02:17:04,2025-12-08 11:11:04,7.9,-0.1,-0.10000000000000006,8.0,17,0.00,0.28444444444444444,1,0,2025-12-08,2.283333333333333,0
12276,10,approved,manual,2025-12-09 02:25:38,2025-12-09 11:22:03,7.9403,-0.0597,-0.05972222222222151,8.0,25,0.00,0.4272222222222222,1,0,2025-12-09,2.4166666666666665,1
12301,10,approved,manual,2025-12-11 02:27:06,2025-12-11 12:57:54,9.5133,1.5133,1.5133333333333336,8.0,27,0.00,0.4516666666666667,1,0,2025-12-11,2.45,3
12326,10,approved,manual,2025-12-15 02:43:27,2025-12-15 11:43:47,8.0056,0.0056,0.005555555555554437,8.000000000000002,43,0.00,0.7241666666666667,1,0,2025-12-15,2.716666666666667,0
12338,10,approved,manual,2025-12-16 11:39:40,2025-12-16 11:39:40,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-12-16,11.65,1
12350,10,approved,manual,2025-12-17 02:53:26,2025-12-17 02:53:26,0.0,0.0,0,0.0,53,0.00,0.8905555555555555,1,0,2025-12-17,2.8833333333333333,2
12365,10,approved,manual,2025-12-18 02:24:50,2025-12-18 11:33:41,8.1475,0.1475,0.14749999999999874,8.000000000000002,24,0.00,0.41388888888888886,1,0,2025-12-18,2.4,3
12634,10,approved,manual,2025-12-19 11:19:19,2025-12-19 11:19:19,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-12-19,11.316666666666666,4
12646,10,approved,manual,2025-12-22 02:13:36,2025-12-22 11:15:50,8.0372,0.0372,0.03722222222222223,8.0,13,0.00,0.22666666666666666,1,0,2025-12-22,2.216666666666667,0
12660,10,approved,manual,2025-12-23 02:22:42,2025-12-23 11:33:13,8.1753,0.1753,0.17527777777777792,8.0,22,0.00,0.3783333333333333,1,0,2025-12-23,2.3666666666666667,1
12672,10,approved,manual,2025-12-24 02:12:10,2025-12-24 11:14:40,8.0417,0.0417,0.04166666666666681,7.999999999999999,12,0.00,0.20277777777777778,1,0,2025-12-24,2.2,2
12686,10,approved,manual,2025-12-25 11:35:34,2025-12-25 11:35:34,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-12-25,11.583333333333334,3
12710,10,approved,manual,2026-01-05 02:08:33,2026-01-05 11:36:41,8.4689,0.4689,0.4688888888888893,8.0,8,0.00,0.14250000000000002,1,0,2026-01-05,2.1333333333333333,0
12723,10,approved,manual,2026-01-06 02:05:20,2026-01-06 11:22:59,8.2942,0.2942,0.29416666666666774,8.0,5,0.00,0.08888888888888888,1,0,2026-01-06,2.0833333333333335,1
10132,10,approved,manual,2025-08-01 01:57:51,2025-08-01 01:57:51,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-08-01,1.95,4
10143,10,approved,manual,2025-08-04 01:52:13,2025-08-04 12:52:39,10.0072,2.0072,2.0072222222222225,7.999999999999999,0,0.00,0,0,0,2025-08-04,1.8666666666666667,0
10152,10,approved,manual,2025-08-05 01:45:11,2025-08-05 13:13:54,10.4786,2.4786,2.4786111111111104,8.0,0,0.00,0,0,0,2025-08-05,1.75,1
10170,10,approved,manual,2025-08-06 01:57:02,2025-08-06 12:15:35,9.3092,1.3092,1.3091666666666657,8.0,0,0.00,0,0,0,2025-08-06,1.95,2
10181,10,approved,manual,2025-08-07 01:40:27,2025-08-07 11:01:51,8.3567,0.3567,0.35666666666666735,8.0,0,0.00,0,0,0,2025-08-07,1.6666666666666665,3
10031,10,approved,manual,2025-07-21 01:35:02,2025-07-21 01:35:02,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-07-21,1.5833333333333335,0
10041,10,approved,manual,2025-07-22 02:40:44,2025-07-22 06:43:02,4.0383,-3.9617,-3.961666666666667,8.0,0,0.00,0,0,0,2025-07-22,2.6666666666666665,1
10055,10,approved,manual,2025-07-23 02:47:46,2025-07-23 11:54:42,8.1156,0.1156,0.11555555555555516,8.0,0,0.00,0,0,0,2025-07-23,2.783333333333333,2
10065,10,approved,manual,2025-07-24 01:40:35,2025-07-24 11:52:20,9.1958,1.1958,1.1958333333333326,8.0,0,0.00,0,0,0,2025-07-24,1.6666666666666665,3
10081,10,approved,manual,2025-07-25 02:15:14,2025-07-25 11:53:12,8.6328,0.6328,0.632777777777778,7.999999999999999,0,0.00,0,0,0,2025-07-25,2.25,4
10091,10,approved,manual,2025-07-29 01:35:28,2025-07-29 01:35:28,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-07-29,1.5833333333333335,1
10106,10,approved,manual,2025-07-30 01:52:47,2025-07-30 13:24:04,10.5214,2.5214,2.521388888888889,8.0,0,0.00,0,0,0,2025-07-30,1.8666666666666667,2
10114,10,approved,manual,2025-07-31 01:36:57,2025-07-31 13:09:40,10.5453,2.5453,2.5452777777777795,7.999999999999999,0,0.00,0,0,0,2025-07-31,1.6,3
9916,10,approved,manual,2025-07-07 02:22:18,2025-07-07 12:09:22,8.7844,0.7844,0.7844444444444445,8.0,0,0.00,0,0,0,2025-07-07,2.3666666666666667,0
9929,10,approved,manual,2025-07-08 01:41:53,2025-07-08 11:56:54,9.2503,1.2503,1.2502777777777778,7.999999999999999,0,0.00,0,0,0,2025-07-08,1.6833333333333333,1
9942,10,approved,manual,2025-07-09 01:49:00,2025-07-09 10:56:53,8.1833,0.1833,0.1833333333333331,8.0,0,0.00,0,0,0,2025-07-09,1.8166666666666667,2
9955,10,approved,manual,2025-07-10 01:51:13,2025-07-10 11:05:32,8.2386,0.2386,0.23861111111111125,8.0,0,0.00,0,0,0,2025-07-10,1.85,3
9969,10,approved,manual,2025-07-14 01:51:57,2025-07-14 11:54:29,9.0422,1.0422,1.0422222222222217,8.0,0,0.00,0,0,0,2025-07-14,1.85,0
9982,10,approved,manual,2025-07-15 02:18:00,2025-07-15 02:18:00,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-07-15,2.3,1
9995,10,approved,manual,2025-07-16 02:51:11,2025-07-16 11:16:06,7.4153,-0.5847,-0.5847222222222221,8.0,0,0.00,0,0,0,2025-07-16,2.85,2
10007,10,approved,manual,2025-07-17 02:34:32,2025-07-17 12:07:09,8.5436,0.5436,0.5436111111111125,7.999999999999999,0,0.00,0,0,0,2025-07-17,2.5666666666666664,3
9806,10,approved,manual,2025-06-23 02:47:54,2025-06-23 16:06:29,12.3097,4.3097,4.309722222222223,7.999999999999999,0,0.00,0,0,0,2025-06-23,2.783333333333333,0
9901,10,approved,manual,2025-07-04 02:36:51,2025-07-04 02:36:51,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-07-04,2.6,4
9700,10,approved,manual,2025-06-10 03:19:51,2025-06-10 11:44:43,7.4144,-0.5856,-0.5855555555555556,8.0,0,0.00,0,0,0,2025-06-10,3.3166666666666664,1
9711,10,approved,manual,2025-06-11 02:02:41,2025-06-11 02:02:41,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-06-11,2.033333333333333,2
9723,10,approved,manual,2025-06-12 01:49:01,2025-06-12 11:46:23,8.9561,0.9561,0.9561111111111115,8.0,0,0.00,0,0,0,2025-06-12,1.8166666666666667,3
9734,10,approved,manual,2025-06-13 02:24:59,2025-06-13 11:13:30,7.8086,-0.1914,-0.1913888888888895,8.0,0,0.00,0,0,0,2025-06-13,2.4,4
9746,10,approved,manual,2025-06-16 01:23:27,2025-06-16 01:23:27,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-06-16,1.3833333333333333,0
9761,10,approved,manual,2025-06-17 01:46:48,2025-06-17 12:15:11,9.4731,1.4731,1.4730555555555565,7.999999999999999,0,0.00,0,0,0,2025-06-17,1.7666666666666666,1
9772,10,approved,manual,2025-06-18 01:57:32,2025-06-18 12:56:37,9.9847,1.9847,1.9847222222222227,8.0,0,0.00,0,0,0,2025-06-18,1.95,2
9784,10,approved,manual,2025-06-19 02:17:29,2025-06-19 10:45:16,7.7086,-0.2914,-0.29138888888888914,8.0,0,0.00,0,0,0,2025-06-19,2.283333333333333,3
9796,10,approved,manual,2025-06-20 02:03:19,2025-06-20 12:26:44,9.3903,1.3903,1.390277777777778,8.0,0,0.00,0,0,0,2025-06-20,2.05,4
9587,10,approved,manual,2025-05-26 02:01:52,2025-05-26 14:58:16,11.94,3.94,3.9399999999999986,8.0,0,0.00,0,0,0,2025-05-26,2.0166666666666666,0
9600,10,approved,manual,2025-05-27 03:02:19,2025-05-27 13:02:24,9.0014,1.0014,1.0013888888888889,7.999999999999999,0,0.00,0,0,0,2025-05-27,3.033333333333333,1
9610,10,approved,manual,2025-05-28 01:59:05,2025-05-28 12:12:26,9.2225,1.2225,1.2224999999999997,8.0,0,0.00,0,0,0,2025-05-28,1.9833333333333334,2
9629,10,approved,manual,2025-05-30 02:46:28,2025-05-30 12:40:19,8.8975,0.8975,0.8975000000000009,8.0,0,0.00,0,0,0,2025-05-30,2.7666666666666666,4
9642,10,approved,manual,2025-06-02 01:55:23,2025-06-02 13:21:38,10.4375,2.4375,2.437499999999999,8.0,0,0.00,0,0,0,2025-06-02,1.9166666666666665,0
9644,10,approved,manual,2025-06-04 00:59:52,2025-06-04 11:26:09,9.4381,1.4381,1.4380555555555548,8.0,0,0.00,0,0,0,2025-06-04,0.9833333333333333,2
9661,10,approved,manual,2025-06-05 01:09:46,2025-06-05 11:28:50,9.3178,1.3178,1.3177777777777777,8.0,0,0.00,0,0,0,2025-06-05,1.15,3
9677,10,approved,manual,2025-06-06 01:56:16,2025-06-06 13:13:53,10.2936,2.2936,2.2936111111111117,8.0,0,0.00,0,0,0,2025-06-06,1.9333333333333333,4
9687,10,approved,manual,2025-06-09 01:36:06,2025-06-09 13:55:46,11.3278,3.3278,3.3277777777777766,8.0,0,0.00,0,0,0,2025-06-09,1.6,0
9489,10,approved,manual,2025-05-13 02:32:45,2025-05-13 02:32:45,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-05-13,2.533333333333333,1
9501,10,approved,manual,2025-05-14 02:17:38,2025-05-14 02:17:38,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-05-14,2.283333333333333,2
9513,10,approved,manual,2025-05-15 02:13:06,2025-05-15 12:59:09,9.7675,1.7675,1.7674999999999996,8.0,0,0.00,0,0,0,2025-05-15,2.216666666666667,3
9535,10,approved,manual,2025-05-19 03:19:23,2025-05-19 12:38:53,8.325,0.325,0.32500000000000046,7.999999999999999,0,0.00,0,0,0,2025-05-19,3.3166666666666664,0
9547,10,approved,manual,2025-05-20 02:25:20,2025-05-20 12:23:14,8.965,0.965,0.964999999999999,8.0,0,0.00,0,0,0,2025-05-20,2.4166666666666665,1
9554,10,approved,manual,2025-05-21 02:08:38,2025-05-21 11:34:54,8.4378,0.4378,0.4377777777777781,7.999999999999999,0,0.00,0,0,0,2025-05-21,2.1333333333333333,2
9564,10,approved,manual,2025-05-22 01:46:53,2025-05-22 10:56:44,8.2186,0.2186,0.21861111111111192,7.999999999999999,0,0.00,0,0,0,2025-05-22,1.7666666666666666,3
9577,10,approved,manual,2025-05-23 02:30:25,2025-05-23 13:41:02,10.1769,2.1769,2.176944444444445,8.0,0,0.00,0,0,0,2025-05-23,2.5,4
9376,10,approved,manual,2025-04-25 01:13:33,2025-04-25 10:25:58,8.7742,0.7742,0.774166666666667,7.999999999999999,0,0.00,0,0,0,2025-04-25,1.2166666666666668,4
9391,10,approved,manual,2025-04-28 02:04:08,2025-04-28 11:48:47,8.7442,0.7442,0.7441666666666661,8.0,0,0.00,0,0,0,2025-04-28,2.066666666666667,0
9401,10,approved,manual,2025-04-29 02:22:03,2025-04-29 11:01:04,7.6503,-0.3497,-0.3497222222222218,8.0,0,0.00,0,0,0,2025-04-29,2.3666666666666667,1
9410,10,approved,manual,2025-04-30 02:12:55,2025-04-30 02:12:55,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-04-30,2.2,2
9419,10,approved,manual,2025-05-01 01:45:14,2025-05-01 11:32:53,8.7942,0.7942,0.7941666666666674,8.0,0,0.00,0,0,0,2025-05-01,1.75,3
9428,10,approved,manual,2025-05-02 02:08:06,2025-05-02 02:08:06,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-05-02,2.1333333333333333,4
9434,10,approved,manual,2025-05-06 02:05:55,2025-05-06 10:55:27,7.9014,-0.0986,-0.09861111111111143,8.0,0,0.00,0,0,0,2025-05-06,2.0833333333333335,1
9447,10,approved,manual,2025-05-07 02:03:14,2025-05-07 12:01:00,8.9628,0.9628,0.9627777777777772,8.0,0,0.00,0,0,0,2025-05-07,2.05,2
9458,10,approved,manual,2025-05-08 02:10:02,2025-05-08 11:00:30,7.8411,-0.1589,-0.15888888888888886,8.0,0,0.00,0,0,0,2025-05-08,2.1666666666666665,3
9468,10,approved,manual,2025-05-09 02:38:03,2025-05-09 11:44:59,8.1156,0.1156,0.11555555555555516,8.0,0,0.00,0,0,0,2025-05-09,2.6333333333333333,4
9294,10,approved,manual,2025-04-07 01:42:54,2025-04-07 11:03:03,8.3358,0.3358,0.3358333333333332,8.0,0,0.00,0,0,0,2025-04-07,1.7,0
9304,10,approved,manual,2025-04-08 01:47:07,2025-04-08 01:47:07,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-04-08,1.7833333333333332,1
9314,10,approved,manual,2025-04-09 01:50:20,2025-04-09 10:14:43,8.1611,0.1611,0.1611111111111118,8.0,0,0.00,0,0,0,2025-04-09,1.8333333333333335,2
9331,10,approved,manual,2025-04-11 01:52:46,2025-04-11 12:25:23,9.5436,1.5436,1.5436111111111115,8.0,0,0.00,0,0,0,2025-04-11,1.8666666666666667,4
9342,10,approved,manual,2025-04-21 01:34:37,2025-04-21 10:17:57,8.4231,0.4231,0.42305555555555663,7.999999999999998,0,0.00,0,0,0,2025-04-21,1.5666666666666667,0
9352,10,approved,manual,2025-04-22 01:41:06,2025-04-22 01:41:06,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-04-22,1.6833333333333333,1
9358,10,approved,manual,2025-04-23 01:44:20,2025-04-23 10:34:57,8.2611,0.2611,0.261111111111112,7.999999999999999,0,0.00,0,0,0,2025-04-23,1.7333333333333334,2
9371,10,approved,manual,2025-04-24 03:40:59,2025-04-24 11:44:36,7.0603,-0.9397,-0.9397222222222226,8.0,0,0.00,0,0,0,2025-04-24,3.6666666666666665,3
9159,10,approved,manual,2025-03-18 01:47:07,2025-03-18 10:55:03,9.1322,1.1322,1.132222222222223,7.999999999999998,0,0.00,0,0,0,2025-03-18,1.7833333333333332,1
9168,10,approved,manual,2025-03-19 01:27:28,2025-03-19 11:04:15,9.5422,1.5422,1.5422222222222222,8.0,0,0.00,0,0,0,2025-03-19,1.45,2
9179,10,approved,manual,2025-03-20 01:47:45,2025-03-20 11:38:02,9.2042,1.2042,1.2041666666666675,8.0,0,0.00,0,0,0,2025-03-20,1.7833333333333332,3
9189,10,approved,manual,2025-03-21 01:40:41,2025-03-21 11:19:48,9.3219,1.3219,1.3219444444444435,8.0,0,0.00,0,0,0,2025-03-21,1.6666666666666665,4
9197,10,approved,manual,2025-03-24 01:39:02,2025-03-24 12:15:35,9.6092,1.6092,1.6091666666666673,8.0,0,0.00,0,0,0,2025-03-24,1.65,0
9208,10,approved,manual,2025-03-25 01:52:48,2025-03-25 10:29:31,8.6119,0.6119,0.611944444444445,8.0,0,0.00,0,0,0,2025-03-25,1.8666666666666667,1
9226,10,approved,manual,2025-03-27 01:52:36,2025-03-27 11:07:38,9.1233,1.1233,1.1233333333333326,8.0,0,0.00,0,0,0,2025-03-27,1.8666666666666667,3
9236,10,approved,manual,2025-03-28 01:56:10,2025-03-28 11:42:50,9.0639,1.0639,1.0638888888888887,8.0,0,0.00,0,0,0,2025-03-28,1.9333333333333333,4
9247,10,approved,manual,2025-03-31 01:53:59,2025-03-31 10:56:08,8.1003,0.1003,0.10027777777777847,8.0,0,0.00,0,0,0,2025-03-31,1.8833333333333333,0
9257,10,approved,manual,2025-04-01 02:02:29,2025-04-01 10:57:55,7.9586,-0.0414,-0.04138888888888914,8.0,0,0.00,0,0,0,2025-04-01,2.033333333333333,1
9046,10,approved,manual,2025-02-27 02:16:16,2025-02-27 10:27:49,8.1925,0.1925,0.1925000000000007,8.0,0,0.00,0,0,0,2025-02-27,2.2666666666666666,3
9055,10,approved,manual,2025-02-28 02:07:11,2025-02-28 08:21:04,6.2314,-1.7686,-1.7686111111111114,8.0,0,0.00,0,0,0,2025-02-28,2.1166666666666667,4
9063,10,approved,manual,2025-03-03 01:49:13,2025-03-03 09:42:24,7.8864,-0.1136,-0.11361111111111111,8.0,0,0.00,0,0,0,2025-03-03,1.8166666666666667,0
9073,10,approved,manual,2025-03-04 01:39:10,2025-03-04 11:22:52,9.3472,1.3472,1.3472222222222225,7.999999999999999,0,0.00,0,0,0,2025-03-04,1.65,1
9103,10,approved,manual,2025-03-10 01:36:23,2025-03-10 01:36:23,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-03-10,1.6,0
9112,10,approved,manual,2025-03-11 01:48:25,2025-03-11 11:12:38,9.1931,1.1931,1.1930555555555562,8.0,0,0.00,0,0,0,2025-03-11,1.8,1
9121,10,approved,manual,2025-03-12 01:43:58,2025-03-12 11:01:07,9.2672,1.2672,1.2672222222222222,7.999999999999999,0,0.00,0,0,0,2025-03-12,1.7166666666666668,2
9128,10,approved,manual,2025-03-13 01:21:29,2025-03-13 10:55:40,9.5697,1.5697,1.5697222222222218,8.0,0,0.00,0,0,0,2025-03-13,1.35,3
9139,10,approved,manual,2025-03-14 01:49:11,2025-03-14 10:54:32,9.0892,1.0892,1.0891666666666668,8.0,0,0.00,0,0,0,2025-03-14,1.8166666666666667,4
9149,10,approved,manual,2025-03-17 01:41:34,2025-03-17 10:41:49,9.0042,1.0042,1.0041666666666669,8.0,0,0.00,0,0,0,2025-03-17,1.6833333333333333,0
9008,10,approved,manual,2025-02-20 02:39:05,2025-02-20 12:55:58,9.2814,1.2814,1.2813888888888891,8.0,0,0.00,0,0,0,2025-02-20,2.65,3
9016,10,approved,manual,2025-02-21 02:07:15,2025-02-21 12:25:57,9.3117,1.3117,1.3116666666666683,7.999999999999999,0,0.00,0,0,0,2025-02-21,2.1166666666666667,4
9023,10,approved,manual,2025-02-24 02:03:56,2025-02-24 11:02:05,8.9344,0.9344,0.9344444444444447,8.0,0,0.00,0,0,0,2025-02-24,2.05,0
9030,10,approved,manual,2025-02-25 02:20:23,2025-02-25 10:18:29,7.9683,-0.0317,-0.03166666666666629,8.0,0,0.00,0,0,0,2025-02-25,2.3333333333333335,1
9039,10,approved,manual,2025-02-26 02:07:37,2025-02-26 10:30:58,8.3892,0.3892,0.3891666666666657,8.0,0,0.00,0,0,0,2025-02-26,2.1166666666666667,2
9621,10,approved,manual,2025-05-29 12:54:06,2025-05-29 12:54:06,0.0,0.0,0,0.0,114,0.00,1.9016666666666666,1,0,2025-05-29,12.9,3
9819,10,approved,manual,2025-06-24 07:58:07,2025-06-24 12:01:11,3.0511,-4.9489,-4.948888888888889,8.0,58,0.00,0.9686111111111111,1,0,2025-06-24,7.966666666666667,1
9267,10,approved,manual,2025-04-02 10:33:38,2025-04-02 10:33:38,0.0,0.0,0,0.0,33,0.00,0.5605555555555556,1,0,2025-04-02,10.55,2
9218,10,approved,manual,2025-03-26 12:19:00,2025-03-26 12:19:00,0.0,0.0,0,0.0,19,0.00,0.31666666666666665,1,0,2025-03-26,12.316666666666666,2
9276,10,approved,manual,2025-04-03 01:57:33,2025-04-03 10:44:56,8.0408,0.0408,0.04083333333333366,8.0,0,0.00,0,0,0,2025-04-03,1.95,3
9284,10,approved,manual,2025-04-04 01:52:51,2025-04-04 10:19:16,8.1192,0.1192,0.11916666666666713,7.999999999999999,0,0.00,0,0,0,2025-04-04,1.8666666666666667,4
9321,10,approved,manual,2025-04-10 01:50:59,2025-04-10 10:44:03,8.1503,0.1503,0.15027777777777784,7.999999999999999,0,0.00,0,0,0,2025-04-10,1.8333333333333335,3
9523,10,approved,manual,2025-05-16 18:26:48,2025-05-16 18:26:48,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-05-16,18.433333333333334,4
8936,10,approved,manual,2025-02-05 01:41:38,2025-02-05 01:41:38,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-02-05,1.6833333333333333,2
8941,10,approved,manual,2025-02-06 01:26:15,2025-02-06 11:01:39,9.5625,1.5625,1.5624999999999998,8.0,0,0.00,0,0,0,2025-02-06,1.4333333333333333,3
8948,10,approved,manual,2025-02-07 01:12:30,2025-02-07 10:36:30,9.4,1.4,1.4000000000000004,8.0,0,0.00,0,0,0,2025-02-07,1.2,4
8957,10,approved,manual,2025-02-10 06:39:12,2025-02-10 10:46:04,4.1144,-3.8856,-3.8855555555555554,8.0,0,0.00,0,0,0,2025-02-10,6.65,0
8963,10,approved,manual,2025-02-11 03:23:22,2025-02-11 10:31:22,7.1333,-0.8667,-0.8666666666666663,8.0,0,0.00,0,0,0,2025-02-11,3.3833333333333333,1
8970,10,approved,manual,2025-02-13 02:08:19,2025-02-13 11:20:10,8.8614,8.8614,8.86138888888889,0.0,0,0.00,0,0,0,2025-02-13,2.1333333333333333,3
8977,10,approved,manual,2025-02-14 02:23:18,2025-02-14 10:39:42,8.2733,0.2733,0.2733333333333331,8.0,0,0.00,0,0,0,2025-02-14,2.3833333333333333,4
8984,10,approved,manual,2025-02-17 01:48:50,2025-02-17 11:11:45,9.1861,1.1861,1.1861111111111118,8.0,0,0.00,0,0,0,2025-02-17,1.8,0
8991,10,approved,manual,2025-02-18 02:02:19,2025-02-18 10:39:16,8.6158,0.6158,0.6158333333333339,7.999999999999999,0,0.00,0,0,0,2025-02-18,2.033333333333333,1
8999,10,approved,manual,2025-02-19 01:53:14,2025-02-19 11:10:34,9.1128,1.1128,1.1127777777777776,8.0,0,0.00,0,0,0,2025-02-19,1.8833333333333333,2
8829,10,approved,manual,2025-01-14 01:45:16,2025-01-14 01:45:16,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-01-14,1.75,1
8837,10,approved,manual,2025-01-15 02:05:56,2025-01-15 10:44:11,8.6375,0.6375,0.6375000000000003,7.999999999999999,0,0.00,0,0,0,2025-01-15,2.0833333333333335,2
8844,10,approved,manual,2025-01-16 02:04:56,2025-01-16 10:41:43,8.6131,0.6131,0.6130555555555548,8.000000000000002,0,0.00,0,0,0,2025-01-16,2.066666666666667,3
8849,10,approved,manual,2025-01-17 01:15:57,2025-01-17 10:44:29,9.4756,1.4756,1.4755555555555553,8.0,0,0.00,0,0,0,2025-01-17,1.25,4
8861,10,approved,manual,2025-01-21 01:43:48,2025-01-21 11:02:20,9.27,1.27,1.2699999999999996,8.0,0,0.00,0,0,0,2025-01-21,1.7166666666666668,1
8868,10,approved,manual,2025-01-22 02:01:56,2025-01-22 10:59:54,8.9661,0.9661,0.9661111111111107,8.0,0,0.00,0,0,0,2025-01-22,2.0166666666666666,2
8874,10,approved,manual,2025-01-23 02:52:41,2025-01-23 11:46:02,8.1219,0.1219,0.12194444444444431,8.0,0,0.00,0,0,0,2025-01-23,2.8666666666666667,3
8882,10,approved,manual,2025-01-24 02:09:52,2025-01-24 11:46:03,8.8356,0.8356,0.835555555555556,7.999999999999998,0,0.00,0,0,0,2025-01-24,2.15,4
8889,10,approved,manual,2025-01-27 01:57:34,2025-01-27 11:05:36,9.0406,1.0406,1.0405555555555563,7.999999999999998,0,0.00,0,0,0,2025-01-27,1.95,0
8896,10,approved,manual,2025-01-28 02:34:17,2025-01-28 10:40:44,8.1075,0.1075,0.10749999999999968,8.0,0,0.00,0,0,0,2025-01-28,2.5666666666666664,1
8902,10,approved,manual,2025-01-29 01:23:32,2025-01-29 10:04:51,8.6886,0.6886,0.6886111111111106,8.0,0,0.00,0,0,0,2025-01-29,1.3833333333333333,2
8907,10,approved,manual,2025-01-30 01:30:52,2025-01-30 01:30:52,0.0,0.0,0,0.0,0,0.00,0,0,0,2025-01-30,1.5,3
8916,10,approved,manual,2025-01-31 02:42:19,2025-01-31 10:48:25,8.1017,0.1017,0.10166666666666666,8.0,0,0.00,0,0,0,2025-01-31,2.7,4
8923,10,approved,manual,2025-02-03 02:24:08,2025-02-03 09:41:11,7.2842,-0.7158,-0.7158333333333333,8.0,0,0.00,0,0,0,2025-02-03,2.4,0
